variable_name,model,context,lr_f1_avg,lr_f1_std,lr_f1_max,rf_f1_avg,rf_f1_std,rf_f1_max,hgbc_f1_avg,hgbc_f1_std,hgbc_f1_max,mlp_f1_avg,mlp_f1_std,mlp_f1_max,emb_type,layer,best_model,best_model_f1_performance,best_model_f1_std
embed_l8_xlmr&att_l8_xlmr_svd400_embed&cooc_vector,xlmr,sentence,0.6475486817634646,0.011306072849178624,0.6595455774158429,0.49843660336776463,0.01611991104928807,0.525123119813213,0.6070487681519812,0.012504281752477092,0.6220508131668442,0.6497975517948562,0.012706292526740314,0.6602096479670186,concatenated_raw+baseline,8.0,mlp,0.6497975517948562,0.012706292526740314
embed_l9_xlmr&att_l9_xlmr_svd400_embed&cooc_vector,xlmr,sentence,0.6548926750388706,0.009382870838296411,0.6686143212116372,0.4861731479555817,0.019256802150496393,0.5156441503691868,0.602968568508553,0.009978281179130109,0.618397819616919,0.6548135433355236,0.010085338861241095,0.668846223270369,concatenated_raw+baseline,9.0,lr,0.6548926750388706,0.009382870838296411
embed_l10_xlmr&att_l10_xlmr_svd400_embed&cooc_vector,xlmr,sentence,0.6529590082841766,0.014976220477883077,0.6761200816459386,0.5002919901298531,0.01688683424041557,0.5196702388150433,0.6165597125325126,0.01598029862741767,0.6449231313820868,0.6447675054271319,0.01448302411404244,0.6712850258841955,concatenated_raw+baseline,10.0,lr,0.6529590082841766,0.014976220477883077
embed_l11_xlmr&att_l11_xlmr_svd400_embed&cooc_vector,xlmr,sentence,0.652710032062055,0.014308159781626141,0.6798243822282003,0.4896039731600201,0.018134007580723067,0.5092557340022471,0.6072987226457888,0.018691386556681497,0.635616313483253,0.6432277032615614,0.01241545005809902,0.6567078151872067,concatenated_raw+baseline,11.0,lr,0.652710032062055,0.014308159781626141
embed_conc_l7_xlmr&att_conc_l7_xlmr_svd400_embed&cooc_conc_vector,xlmr,concordance,0.6713491991697259,0.008411655845604014,0.6819499601050478,0.46949883058000064,0.014061239388151708,0.4933213681847343,0.6009376907800232,0.015908463749923257,0.6289105342514243,0.6783647665405396,0.009921247648155782,0.6891768960426573,concatenated_raw+baseline,7.0,mlp,0.6783647665405396,0.009921247648155782
embed_conc_l8_xlmr&att_conc_l8_xlmr_svd400_embed&cooc_conc_vector,xlmr,concordance,0.6570319030248188,0.009879135301920895,0.6695628395757015,0.4608370979099556,0.010230480297769552,0.4795034168167731,0.6075159588497877,0.014854677645475154,0.646170508663845,0.6641238904650626,0.011526117791460335,0.680657312512991,concatenated_raw+baseline,8.0,mlp,0.6641238904650626,0.011526117791460335
embed_conc_l9_xlmr&att_conc_l9_xlmr_svd400_embed&cooc_conc_vector,xlmr,concordance,0.6590134523780493,0.01025312652426828,0.6803176179475622,0.4641234918241266,0.013921185527439853,0.4807802385231726,0.6114788242397524,0.014651018052128746,0.6398682110221002,0.6634922405290997,0.007494429512579941,0.6739077405528072,concatenated_raw+baseline,9.0,mlp,0.6634922405290997,0.007494429512579941
embed_conc_l10_xlmr&att_conc_l10_xlmr_svd400_embed&cooc_conc_vector,xlmr,concordance,0.6569561306852403,0.011818396609521407,0.6715227208391829,0.46164922239448813,0.018249260337447223,0.49233816254360113,0.6070081525390669,0.01083444313867434,0.629441074313387,0.6666185374898432,0.013878062935078482,0.6867549896705372,concatenated_raw+baseline,10.0,mlp,0.6666185374898432,0.013878062935078482
embed_conc_l11_xlmr&att_conc_l11_xlmr_svd400_embed&cooc_conc_vector,xlmr,concordance,0.6669554797033134,0.008807134757076092,0.6799061370919847,0.4502422661425146,0.01833015523186169,0.4766238370430756,0.6139242507118029,0.020463334164259404,0.645010022449293,0.6699939160757633,0.015768219441855334,0.6924351374956202,concatenated_raw+baseline,11.0,mlp,0.6699939160757633,0.015768219441855334
embed_l7_labert&att_l7_labert_svd400_embed&cooc_vector,labert,sentence,0.6133835098676516,0.015925632131320047,0.6344507009238575,0.45839139148994085,0.026129112437389825,0.5000968987253146,0.544812285260462,0.019807282226528625,0.5753350414182548,0.6409317249549853,0.013851362565838068,0.6632269216114033,concatenated_raw+baseline,7.0,mlp,0.6409317249549853,0.013851362565838068
embed_l8_labert&att_l8_labert_svd400_embed&cooc_vector,labert,sentence,0.6045197766181618,0.016419765979081933,0.6275941284293924,0.4466771311462253,0.020568487788584437,0.4729863387135222,0.5362102591889333,0.021681333490853456,0.5600210773426636,0.631540518653918,0.011450440812835833,0.6500182370683053,concatenated_raw+baseline,8.0,mlp,0.631540518653918,0.011450440812835833
embed_l9_labert&att_l9_labert_svd400_embed&cooc_vector,labert,sentence,0.5924345754541193,0.020875690660383136,0.6400051146275509,0.4395261497580326,0.013437734991847628,0.4575083345944992,0.5372785203060132,0.018909602426559747,0.5680432365828162,0.6252178004440555,0.014447811862955965,0.6600663021740608,concatenated_raw+baseline,9.0,mlp,0.6252178004440555,0.014447811862955965
embed_l10_labert&att_l10_labert_svd400_embed&cooc_vector,labert,sentence,0.5972790124911465,0.020273367013347386,0.6335685977247155,0.44895687285225216,0.019700470708365145,0.47324210562630453,0.5620875673790592,0.017212147757586782,0.5870157425945001,0.6278072591745676,0.012976232126382933,0.6519112500948927,concatenated_raw+baseline,10.0,mlp,0.6278072591745676,0.012976232126382933
embed_l11_labert&att_l11_labert_svd400_embed&cooc_vector,labert,sentence,0.6143027014797652,0.0118689354231267,0.6316713213031785,0.46090531653343964,0.011386065622472583,0.4773840807619864,0.5573369400043168,0.017292597414559397,0.5818521931511695,0.6425813532742858,0.008723538008276147,0.6556512516979458,concatenated_raw+baseline,11.0,mlp,0.6425813532742858,0.008723538008276147
embed_conc_l7_labert&att_conc_l7_labert_svd400_embed&cooc_conc_vector,labert,concordance,0.5882323952210368,0.01354533476953561,0.6078210619139838,0.35816229094000607,0.01664644004543688,0.38359380374092145,0.5011486992220695,0.017170389063890328,0.5301885898664969,0.6423228541113144,0.01053169816478413,0.65859575582669,concatenated_raw+baseline,7.0,mlp,0.6423228541113144,0.01053169816478413
embed_conc_l8_labert&att_conc_l8_labert_svd400_embed&cooc_conc_vector,labert,concordance,0.5956665675946912,0.007816344086842647,0.6089824485144767,0.3420489260271302,0.011689282713011133,0.3575485766851802,0.48565901488079194,0.01380813736954444,0.5186208487285866,0.6431551730992071,0.012125738927849568,0.665982020649663,concatenated_raw+baseline,8.0,mlp,0.6431551730992071,0.012125738927849568
embed_conc_l9_labert&att_conc_l9_labert_svd400_embed&cooc_conc_vector,labert,concordance,0.574304057843511,0.012243722966786602,0.5988110461910785,0.3581680026341641,0.013731592010269108,0.3769635095191956,0.5013395206442325,0.021831212992339623,0.5338080364824312,0.6313772053461527,0.012166583291065434,0.6494006627242898,concatenated_raw+baseline,9.0,mlp,0.6313772053461527,0.012166583291065434
embed_conc_l10_labert&att_conc_l10_labert_svd400_embed&cooc_conc_vector,labert,concordance,0.5798860087969918,0.009366576754337786,0.6003140672084847,0.3826863306330818,0.018031674316457375,0.40815370145339597,0.5211051669462373,0.010102224286860709,0.5343634766147913,0.6323801499279098,0.008273916745977205,0.643944955020582,concatenated_raw+baseline,10.0,mlp,0.6323801499279098,0.008273916745977205
embed_conc_l11_labert&att_conc_l11_labert_svd400_embed&cooc_conc_vector,labert,concordance,0.6129814117624851,0.012001522196756553,0.6314031539869196,0.3867691880450993,0.01634098150131359,0.4178245677018421,0.5662620478025637,0.01695501682399307,0.5952724888484389,0.6628545338485146,0.012227536090570744,0.6751010792562872,concatenated_raw+baseline,11.0,mlp,0.6628545338485146,0.012227536090570744
embed_l9_labert_wsd&att_l9_labert_wsd_svd400_embed&cooc_vector,labert_wsd,sentence,0.5942939837571874,0.02127433567140228,0.6385492699084857,0.44856124409291354,0.01923479788601646,0.47138002142408003,0.5572117148798243,0.019991415130100575,0.595095042846468,0.6279862792777053,0.01630216454203471,0.667924510770196,concatenated_raw+baseline,9.0,mlp,0.6279862792777053,0.01630216454203471
embed_l10_labert_wsd&att_l10_labert_wsd_svd400_embed&cooc_vector,labert_wsd,sentence,0.5995002804181249,0.01882533210212684,0.6263840333416968,0.44463041145932014,0.017363349909863393,0.4702465718639613,0.5481687584138765,0.013323315430310765,0.5728136292552014,0.6317432008823662,0.01092531174996105,0.6505083496141651,concatenated_raw+baseline,10.0,mlp,0.6317432008823662,0.01092531174996105
embed_l11_labert_wsd&att_l11_labert_wsd_svd400_embed&cooc_vector,labert_wsd,sentence,0.6199761469710763,0.015130371818981126,0.6426593519655995,0.46353588472385054,0.021442915360115295,0.49459943378382404,0.5662358579743936,0.011980705651574759,0.5913814526244633,0.6436046009522454,0.009677896060564201,0.6566590262137141,concatenated_raw+baseline,11.0,mlp,0.6436046009522454,0.009677896060564201
embed_conc_l9_labert_wsd&att_conc_l9_labert_wsd_svd400_embed&cooc_conc_vector,labert_wsd,concordance,0.5771113136086988,0.013600731856557536,0.5984913104997766,0.3669506242053219,0.020298588091695133,0.39293009685219715,0.5213310264708895,0.024468393872406173,0.5733779148256887,0.6350517851176959,0.015416212523544786,0.6527204698009407,concatenated_raw+baseline,9.0,mlp,0.6350517851176959,0.015416212523544786
embed_conc_l10_labert_wsd&att_conc_l10_labert_wsd_svd400_embed&cooc_conc_vector,labert_wsd,concordance,0.581399411792925,0.00883534390560434,0.5973480417833782,0.3709544854962995,0.015324343435662533,0.39366002210619094,0.521747605451578,0.01024950752965004,0.5389151989148432,0.6326696758097119,0.009406303642096303,0.6514778165520144,concatenated_raw+baseline,10.0,mlp,0.6326696758097119,0.009406303642096303
embed_conc_l11_labert_wsd&att_conc_l11_labert_wsd_svd400_embed&cooc_conc_vector,labert_wsd,concordance,0.61875745866258,0.010206874725423159,0.6338363324551989,0.4021220346837258,0.01842557870237422,0.4309938272165783,0.5722021286337204,0.011256145783830602,0.5861722984552916,0.6624535209429082,0.011277040777296925,0.6777858332186707,concatenated_raw+baseline,11.0,mlp,0.6624535209429082,0.011277040777296925
